stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_time,sd_resident,arrested,searched,obtained_consent,contraband_found,property_seized,action,search_type,search_basis
725220,Equipment Violation,930,W,M,26,11/18/2017 23:09,Y,N,Y,N,N,N,"Field Interview, Verbal Warning","Vehicle, Driver",4th Waiver Search
725229,Equipment Violation,930,W,M,26,11/18/2017 23:10,Y,N,Y,N,N,N,"Field Interview, Verbal Warning","Vehicle, Driver",4th Waiver Search
725230,Moving Violation,720,P,M,27,11/18/2017 23:10,N,N,N,,,,Citation,,
725405,Moving Violation,930,B,F,35,11/18/2017 23:20,Y,N,N,,,,Verbal Warning,,
725434,Moving Violation,120,W,F,28,11/18/2017 23:22,Y,N,N,,,,Verbal Warning,,
725513,Equipment Violation,930,A,M,44,11/18/2017 23:25,Y,N,N,,,,Citation,,
725554,Moving Violation,720,H,F,35,11/18/2017 23:27,Y,N,N,,,,Citation,,
725606,Equipment Violation,120,H,F,29,11/18/2017 23:29,Y,N,N,,,,Verbal Warning,,
725640,Equipment Violation,830,B,M,23,11/18/2017 23:33,Y,N,N,,,,Field Interview,,
725756,Equipment Violation,120,W,M,34,11/18/2017 23:41,Y,N,N,,,,Verbal Warning,,
725984,Equipment Violation,120,H,M,26,11/18/2017 23:54,Y,N,N,,,,Verbal Warning,,
726030,Equipment Violation,930,H,M,37,11/18/2017 23:58,N,N,N,,,,Verbal Warning,,
726127,Equipment Violation,520,W,M,40,11/19/2017 0:08,Y,N,N,,,,Verbal Warning,,
726191,Moving Violation,110,H,M,26,11/19/2017 0:15,Y,N,N,,,,Verbal Warning,,
726284,Equipment Violation,120,W,F,24,11/19/2017 0:24,N,N,N,,,,Verbal Warning,,
726358,Moving Violation,810,W,M,33,11/19/2017 0:29,Y,N,N,,,,Citation,,
726449,Moving Violation,120,B,M,37,11/19/2017 0:37,Y,N,N,,,,Verbal Warning,,
726515,Moving Violation,120,W,M,40,11/19/2017 0:41,N,N,N,,,,Verbal Warning,,
726516,Equipment Violation,930,W,M,36,11/19/2017 0:41,Y,N,N,,,,Verbal Warning,,
726783,Moving Violation,120,B,F,29,11/19/2017 0:56,Y,N,N,,,,Verbal Warning,,
726941,Moving Violation,120,H,F,22,11/19/2017 1:06,Y,N,N,,,,Verbal Warning,,
726979,Equipment Violation,120,A,M,23,11/19/2017 1:08,Y,N,N,,,,Verbal Warning,,
726995,Moving Violation,810,W,F,33,11/19/2017 1:09,N,N,N,,,,Verbal Warning,,
727028,Radio Call,610,H,M,24,11/19/2017 1:11,Y,N,N,,,,Field Interview,,
727035,Equipment Violation,120,W,M,28,11/19/2017 1:13,Y,N,N,,,,Citation,,
727151,Moving Violation,620,H,M,24,11/19/2017 1:21,N,N,N,,,,Verbal Warning,,
727161,Equipment Violation,520,W,F,22,11/19/2017 1:22,N,N,N,,,,Verbal Warning,,
727233,Moving Violation,120,B,M,23,11/19/2017 1:29,N,N,N,,,,Verbal Warning,,
727254,Moving Violation,240,W,M,28,11/19/2017 1:31,Y,N,N,,,,Citation,,
727363,Moving Violation,620,W,F,24,11/19/2017 1:39,Y,N,N,,,,Citation,,
727508,Equipment Violation,120,W,M,59,11/19/2017 1:49,N,N,N,,,,Verbal Warning,,
727558,Equipment Violation,930,W,F,29,11/19/2017 1:56,N,N,N,,,,Verbal Warning,,
727602,Moving Violation,240,W,M,48,11/19/2017 2:02,Y,N,N,,,,Citation,,
727688,Moving Violation,620,W,F,26,11/19/2017 2:20,N,N,N,,,,Verbal Warning,,
727806,Moving Violation,620,B,M,24,11/19/2017 2:39,Y,Y,Y,N,Y,N,arrest,"Vehicle, Driver",Search Incident to Arrest
727815,Moving Violation,620,H,M,34,11/19/2017 2:35,Y,N,N,,,,Citation,,
727884,Moving Violation,240,W,M,17,11/19/2017 2:52,N,N,N,,,,Citation,,
728041,Moving Violation,620,W,F,40,11/19/2017 2:58,N,N,N,,,,Citation,,
728120,Moving Violation,Unknown,O,M,38,11/19/2017 3:16,Y,N,N,,,,Citation,,
728257,Moving Violation,620,H,M,45,11/19/2017 3:29,Y,N,N,,,,Citation,,
728543,Equipment Violation,620,B,M,26,11/19/2017 4:15,Y,N,N,,,,Citation,,
728589,Equipment Violation,320,B,M,22,11/19/2017 4:24,Y,Y,Y,N,Y,Y,Citation,"Vehicle, Driver, Passenger(s)","Search Incident to Arrest, 4th Waiver Search"
728819,Moving Violation,Unknown,H,M,42,11/19/2017 5:35,Y,N,N,,,,Citation,,
729084,Moving Violation,930,H,F,42,11/19/2017 6:29,Y,N,N,,,,Citation,,
729146,Equipment Violation,610,B,M,32,11/19/2017 6:34,Y,N,N,,,,Verbal Warning,,
729195,Moving Violation,230,H,M,34,11/19/2017 6:44,N,N,N,,,,Citation,,
729242,Moving Violation,610,W,M,58,11/19/2017 6:51,Y,N,N,,,,Citation,,
729373,Equipment Violation,230,O,F,45,11/19/2017 7:03,Y,N,N,,,,Citation,,
729783,Equipment Violation,230,O,M,38,11/19/2017 7:29,Y,N,N,,,,Citation,,
729990,Moving Violation,120,H,M,30,11/19/2017 7:46,Y,Y,Y,N,N,N,arrest,Driver,Search Incident to Arrest
730122,Moving Violation,510,B,F,20,11/19/2017 8:08,Y,N,N,,,,Verbal Warning,,
730123,Moving Violation,230,B,F,21,11/19/2017 8:07,Y,N,N,,,,Written Warning,,
730303,Equipment Violation,510,H,M,22,11/19/2017 8:19,Y,N,N,,,,Verbal Warning,,
730558,Equipment Violation,510,H,M,34,11/19/2017 8:55,Y,N,N,,,,Verbal Warning,,
730791,Moving Violation,820,W,M,72,11/19/2017 9:09,Y,N,N,,,,Citation,,
730809,Suspect Info,430,B,M,34,11/19/2017 9:10,Y,Y,Y,N,Y,N,arrest,"Vehicle, Driver","Inventory Search (prior to impound), Search Incident to Arrest, 4th Waiver Search"
731275,Equipment Violation,620,W,M,41,11/19/2017 9:42,Y,N,N,,,,Verbal Warning,,
731487,Code Violation,310,W,F,35,11/19/2017 10:05,Y,N,Y,N,N,N,Field Interview,Passenger(s),4th Waiver Search
731528,Equipment Violation,230,O,F,61,11/19/2017 10:07,Y,N,N,,,,Citation,,
731860,Equipment Violation,620,A,M,33,11/19/2017 10:35,N,N,N,,,,Verbal Warning,,
731970,Equipment Violation,810,W,M,48,11/19/2017 10:40,Y,N,N,,,,Verbal Warning,,
732421,Equipment Violation,710,H,M,35,11/19/2017 11:18,Y,N,N,,,,Citation,,
732444,Equipment Violation,820,B,M,23,11/19/2017 11:22,Y,N,N,,,,Verbal Warning,,
732445,Moving Violation,230,A,M,26,11/19/2017 11:23,Y,N,N,,,,Citation,,
732515,Equipment Violation,520,H,M,25,11/19/2017 11:28,Y,N,N,,,,no violation,,
732588,Equipment Violation,110,U,M,40,11/19/2017 11:35,Y,N,N,,,,Citation,,
732784,Code Violation,310,W,F,26,11/19/2017 11:52,Y,N,N,,,,Field Interview,,
733267,Equipment Violation,930,I,M,28,11/19/2017 12:45,Y,N,N,,,,Verbal Warning,,
733430,Equipment Violation,510,H,F,38,11/19/2017 13:01,Y,N,N,,,,Verbal Warning,,
733431,Equipment Violation,510,H,F,38,11/19/2017 13:04,Y,N,N,,,,Verbal Warning,,
733564,Radio Call,620,B,M,60,11/19/2017 13:46,Y,N,N,,,,Verbal Warning,,
733616,Moving Violation,240,F,M,56,11/19/2017 13:52,N,N,N,,,,Field Interview,,
734270,Moving Violation,710,H,M,45,11/19/2017 14:54,Y,N,N,,,,Citation,,
734589,Moving Violation,930,O,F,18,11/19/2017 15:09,Y,N,N,,,,Citation,,
734598,Equipment Violation,820,H,M,20,11/19/2017 15:10,Y,N,N,,,,Verbal Warning,,
734619,Equipment Violation,710,W,M,31,11/19/2017 15:12,N,N,N,,,,Verbal Warning,,
734850,Equipment Violation,620,H,M,22,11/19/2017 15:19,Y,N,N,,,,Verbal Warning,,
735092,Equipment Violation,510,H,M,30,11/19/2017 15:29,Y,N,N,,,,Verbal Warning,,
735317,Moving Violation,610,W,M,46,11/19/2017 15:37,Y,N,N,,,,Citation,,
735341,Moving Violation,Unknown,A,M,20,11/19/2017 15:37,Y,N,N,,,,Citation,,
735633,Moving Violation,440,B,M,20,11/19/2017 15:48,N,N,Y,N,Y,N,Verbal Warning,Vehicle,Veh pat down
735802,Equipment Violation,120,W,M,63,11/19/2017 15:56,Y,N,N,,,,Citation,,
736187,Moving Violation,240,F,F,26,11/19/2017 16:11,Y,N,N,,,,"Written Warning, WARNING",,
736238,Moving Violation,610,O,M,66,11/19/2017 16:14,Y,N,N,,,,Citation,,
736285,Moving Violation,710,W,M,52,11/19/2017 16:17,Y,N,N,,,,Citation,,
736307,Equipment Violation,930,A,F,50,11/19/2017 16:20,Y,N,N,,,,Verbal Warning,,
736312,Moving Violation,240,W,M,29,11/19/2017 16:21,Y,N,N,,,,Citation,,
736588,Moving Violation,710,W,M,22,11/19/2017 16:33,N,N,N,,,,Citation,,
736640,Moving Violation,820,B,M,28,11/19/2017 16:36,N,Y,N,,,,Verbal Warning,,
736720,Moving Violation,240,H,M,18,11/19/2017 16:41,Y,N,N,,,,"Written Warning, WARNING",,
736733,Equipment Violation,240,W,M,19,11/19/2017 16:40,N,N,N,,,,Citation,,
736870,Equipment Violation,230,F,F,59,11/19/2017 16:47,Y,N,N,,,,Citation,,
736917,Moving Violation,430,H,M,25,11/19/2017 16:53,Y,N,N,,,,Citation,,
736967,Equipment Violation,830,H,M,33,11/19/2017 16:57,Y,N,N,,,,Field Interview,,
736980,Equipment Violation,320,W,M,20,11/19/2017 16:58,Y,N,N,,,,Citation,,
737025,Equipment Violation,110,W,M,31,11/19/2017 17:00,Y,N,N,,,,Citation,,
737029,Code Violation,230,W,M,19,11/19/2017 16:58,Y,Y,Y,N,N,N,arrest,"Vehicle, Driver",Search Incident to Arrest
737077,Equipment Violation,430,H,M,40,11/19/2017 17:04,Y,Y,Y,N,N,N,arrest,Driver,Search Incident to Arrest
737169,Equipment Violation,230,V,M,52,11/19/2017 17:09,Y,N,N,,,,Citation,,
737438,Equipment Violation,240,B,M,28,11/19/2017 17:30,Y,N,N,,,,Citation,,
737443,Moving Violation,610,H,M,20,11/19/2017 17:31,N,N,N,,,,Verbal Warning,,
737753,Moving Violation,230,W,M,55,11/19/2017 17:52,Y,N,N,,,,Citation,,
737816,Equipment Violation,830,B,M,25,11/19/2017 17:57,Y,Y,Y,N,N,N,arrest,Driver,Search Incident to Arrest
737844,Moving Violation,710,H,M,30,11/19/2017 18:01,N,N,N,,,,Field Interview,,
737884,Equipment Violation,430,W,M,24,11/19/2017 18:04,Y,N,N,,,,Verbal Warning,,
738240,Equipment Violation,240,W,F,25,11/19/2017 18:38,Y,N,N,,,,Citation,,
738337,Equipment Violation,610,W,F,27,11/19/2017 18:47,Y,N,N,,,,Citation,,
738412,Equipment Violation,440,O,M,36,11/19/2017 18:40,Y,N,N,N,N,N,Verbal Warning,,
738567,Equipment Violation,230,W,M,25,11/19/2017 19:07,Y,N,N,,,,Citation,,
738677,Equipment Violation,430,H,M,45,11/19/2017 19:16,Y,N,Y,N,N,N,detention,"Vehicle, Driver",Consent Search
738736,Moving Violation,240,I,M,27,11/19/2017 19:23,Y,N,N,,,,"Written Warning, WARNING",,
738894,Moving Violation,620,B,M,25,11/19/2017 19:43,Y,N,N,,,,Verbal Warning,,
738927,Moving Violation,230,W,M,30,11/19/2017 19:46,N,N,N,,,,"Citation, Written Warning",,
738981,Moving Violation,610,H,M,39,11/19/2017 19:52,Y,N,N,,,,Citation,,
739177,Moving Violation,120,W,M,38,11/19/2017 20:10,N,N,N,,,,Citation,,
739178,Moving Violation,230,W,M,20,11/19/2017 20:10,N,N,N,,,,Written Warning,,
739233,Moving Violation,240,W,M,21,11/19/2017 20:18,N,N,N,,,,Written Warning,,
739268,Equipment Violation,240,A,M,47,11/19/2017 20:27,Y,N,N,,,,Citation,,
739318,Moving Violation,610,W,M,22,11/19/2017 20:34,Y,N,N,,,,Citation,,
739716,Moving Violation,310,W,M,30,11/19/2017 21:33,N,N,N,,,,"Citation, Verbal Warning",,
739725,Moving Violation,240,H,M,21,11/19/2017 21:33,Y,N,N,,,,Verbal Warning,,
740136,Moving Violation,120,H,M,35,11/19/2017 21:56,N,N,N,,,,Verbal Warning,,
740209,Equipment Violation,120,O,M,28,11/19/2017 22:03,Y,N,N,,,,Verbal Warning,,
740329,Moving Violation,710,H,M,27,11/19/2017 22:07,N,N,N,,,,"Field Interview, Verbal Warning",,
740575,Moving Violation,Unknown,W,M,28,11/19/2017 22:22,N,Y,Y,N,Y,Y,arrest,"Vehicle, Driver, Passenger(s)","Inventory Search (prior to impound), Search Incident to Arrest, 4th Waiver Search"
740649,Moving Violation,610,W,M,17,11/19/2017 22:24,Y,N,N,,,,Verbal Warning,,
740683,Moving Violation,930,H,M,47,11/19/2017 22:27,N,N,N,,,,Verbal Warning,,
740741,Moving Violation,720,H,M,21,11/19/2017 22:31,Y,N,Y,N,N,N,Verbal Warning,Vehicle,"Consent Search, 40302(A) CVC"
740775,Moving Violation,240,A,M,52,11/19/2017 22:33,Y,N,N,,,,Citation,,
740833,Moving Violation,110,W,M,34,11/19/2017 22:37,Y,N,N,,,,Citation,,
741057,Moving Violation,310,W,M,23,11/19/2017 22:40,N,N,N,,,,Written Warning,,
741073,Radio Call,820,B,M,27,11/19/2017 22:57,N,N,N,,,,Verbal Warning,,
741360,Moving Violation,610,B,F,20,11/19/2017 23:20,Y,N,N,,,,Citation,,
741410,Moving Violation,110,H,M,25,11/19/2017 23:26,Y,N,N,,,,Verbal Warning,,
742218,Equipment Violation,830,B,F,32,11/20/2017 0:23,Y,N,N,,,,Verbal Warning,,
742359,Moving Violation,830,H,F,21,11/20/2017 0:36,Y,N,N,,,,Verbal Warning,,
742360,Moving Violation,440,H,M,24,11/20/2017 0:35,Y,N,N,,,,Citation,,
742409,Equipment Violation,830,W,M,47,11/20/2017 0:39,Y,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
742469,Moving Violation,810,A,F,31,11/20/2017 0:44,N,N,N,,,,Verbal Warning,,
742591,Equipment Violation,440,B,M,20,11/20/2017 0:59,Y,N,N,,,,Verbal Warning,,
742610,Equipment Violation,820,H,M,20,11/20/2017 1:00,Y,N,N,,,,Verbal Warning,,
742664,Moving Violation,810,W,F,23,11/20/2017 1:01,N,N,N,,,,Citation,,
742875,Equipment Violation,320,B,M,21,11/20/2017 1:30,Y,N,N,,,,Citation,,
742903,Equipment Violation,820,B,M,20,11/20/2017 1:34,Y,N,N,,,,Verbal Warning,,
742921,Moving Violation,620,W,M,57,11/20/2017 1:35,N,N,N,,,,Verbal Warning,,
743006,Moving Violation,830,H,M,57,11/20/2017 1:45,Y,N,N,,,,Verbal Warning,,
743067,Moving Violation,310,W,M,29,11/20/2017 1:53,Y,Y,Y,N,N,N,warrent arrest ,Driver,Search Incident to Arrest
743072,Moving Violation,620,W,M,36,11/20/2017 1:52,Y,N,N,,,,Citation,,
743177,Moving Violation,830,B,M,17,11/20/2017 2:06,Y,N,N,,,,Verbal Warning,,
743178,Radio Call,720,H,M,40,11/20/2017 2:06,Y,N,N,,,,Field Interview,,
743218,Equipment Violation,820,W,M,36,11/20/2017 2:14,Y,N,N,,,,Citation,,
743282,Moving Violation,620,W,F,27,11/20/2017 2:20,N,N,N,,,,Citation,,
743402,Moving Violation,620,H,F,49,11/20/2017 2:37,Y,N,N,,,,Citation,,
744155,Moving Violation,930,W,M,52,11/20/2017 5:58,N,Y,Y,N,Y,N,Arrested,"Vehicle, Driver","Search Incident to Arrest, 4th Waiver Search"
744220,Moving Violation,930,W,M,36,11/20/2017 6:09,Y,N,N,,,,Field Interview,,
745129,Equipment Violation,810,W,M,61,11/20/2017 7:39,Y,N,N,,,,Citation,,
745196,Equipment Violation,930,O,F,56,11/20/2017 7:43,Y,N,N,,,,Citation,,
745260,Equipment Violation,320,S,M,32,11/20/2017 7:48,N,N,N,,,,Verbal Warning,,
745292,Moving Violation,240,W,M,43,11/20/2017 7:50,Y,N,N,,,,Citation,,
745441,Equipment Violation,230,W,F,41,11/20/2017 7:58,Y,N,N,,,,Verbal Warning,,
745519,Equipment Violation,930,A,F,29,11/20/2017 8:04,Y,N,N,,,,Verbal Warning,,
745533,Moving Violation,240,A,M,55,11/20/2017 8:07,Y,N,N,,,,Verbal Warning,,
745757,Code Violation,620,W,M,31,11/20/2017 8:21,Y,N,Y,N,N,N,Field Interview,Passenger(s),4th Waiver Search
745801,Moving Violation,240,O,F,44,11/20/2017 8:24,Y,N,N,,,,Citation,,
746518,Moving Violation,240,A,F,34,11/20/2017 9:10,Y,N,N,,,,Verbal Warning,,
746723,Moving Violation,110,W,M,80,11/20/2017 9:19,N,N,N,,,,Verbal Warning,,
747316,Code Violation,320,W,M,37,11/20/2017 9:58,Y,N,N,,,,Verbal Warning,,
747643,Equipment Violation,310,W,F,57,11/20/2017 10:18,N,N,N,,,,Citation,,
747820,Equipment Violation,240,F,M,35,11/20/2017 10:31,Y,N,N,,,,Citation,,
747945,Equipment Violation,240,W,M,44,11/20/2017 10:32,Y,N,N,,,,Citation,,
747988,Code Violation,520,B,M,54,11/20/2017 10:40,Y,N,N,,,,Field Interview,,
748168,Equipment Violation,320,W,F,61,11/20/2017 10:48,Y,N,N,,,,proof of reg provided,,
748285,Moving Violation,Unknown,H,F,27,11/20/2017 10:51,Y,N,N,,,,Verbal Warning,,
748291,Moving Violation,720,W,M,32,11/20/2017 10:52,N,N,N,,,,Citation,,
748341,Moving Violation,240,O,M,49,11/20/2017 10:58,Y,N,N,,,,Citation,,
748527,Equipment Violation,240,H,M,18,11/20/2017 11:06,Y,N,N,,,,Citation,,
748557,Equipment Violation,820,H,M,40,11/20/2017 11:08,Y,N,N,,,,Verbal Warning,,
748647,Moving Violation,610,W,F,55,11/20/2017 11:14,Y,N,N,,,,Verbal Warning,,
748833,Moving Violation,240,O,M,17,11/20/2017 11:28,Y,N,N,,,,Citation,,
749113,Moving Violation,240,O,F,26,11/20/2017 11:50,Y,N,N,,,,Citation,,
749846,Moving Violation,240,H,M,37,11/20/2017 12:30,Y,N,N,,,,Citation,,
749883,Moving Violation,510,H,M,35,11/20/2017 12:56,N,N,N,,,,Verbal Warning,,
749898,Equipment Violation,240,B,F,55,11/20/2017 12:59,Y,N,N,,,,Citation,,
749966,Equipment Violation,110,W,M,64,11/20/2017 13:04,N,N,N,,,,Citation,,
750162,Moving Violation,240,W,F,57,11/20/2017 13:00,Y,N,N,,,,Citation,,
750402,Equipment Violation,230,W,F,38,11/20/2017 13:40,Y,N,N,,,,Citation,,
750540,Moving Violation,240,W,F,34,11/20/2017 14:01,Y,N,N,,,,Citation,,
750555,Moving Violation,310,W,M,73,11/20/2017 14:04,Y,N,N,,,,Citation,,
750735,Moving Violation,310,W,M,17,11/20/2017 14:21,Y,N,N,,,,Verbal Warning,,
750806,Moving Violation,240,W,M,18,11/20/2017 14:32,N,N,N,,,,Citation,,
750880,Moving Violation,310,O,F,79,11/20/2017 14:37,Y,N,N,,,,Citation,,
750920,Code Violation,710,H,M,47,11/20/2017 14:40,Y,N,N,,,,Written Warning,,
751102,Equipment Violation,710,H,F,27,11/20/2017 14:46,Y,N,N,,,,Verbal Warning,,
751130,Moving Violation,Unknown,W,M,22,11/20/2017 14:48,N,N,N,,,,Citation,,
751209,Moving Violation,240,W,F,61,11/20/2017 14:51,Y,N,N,,,,Citation,,
751263,Moving Violation,930,U,M,34,11/20/2017 14:52,Y,N,N,,,,Citation,,
751286,Moving Violation,310,O,M,40,11/20/2017 14:54,Y,N,N,,,,Verbal Warning,,
751287,Moving Violation,110,H,F,55,11/20/2017 14:55,Y,N,N,,,,Field Interview,,
751403,Moving Violation,310,W,M,54,11/20/2017 15:02,Y,N,N,,,,Citation,,
751508,Moving Violation,710,H,M,38,11/20/2017 15:07,N,N,N,,,,Citation,,
751584,Moving Violation,240,W,M,47,11/20/2017 15:11,Y,N,N,,,,Citation,,
751736,Moving Violation,310,B,F,56,11/20/2017 15:14,Y,N,N,,,,Citation,,
752107,Equipment Violation,710,B,M,56,11/20/2017 15:26,Y,N,N,,,,Citation,,
752138,Moving Violation,710,W,M,25,11/20/2017 15:28,Y,N,N,,,,Citation,,
752179,Moving Violation,310,O,F,37,11/20/2017 15:31,Y,N,N,,,,Citation,,
752180,Moving Violation,310,W,F,75,11/20/2017 15:31,Y,N,N,,,,Citation,,
752185,Equipment Violation,110,B,M,29,11/20/2017 15:31,N,N,N,,,,Citation,,
752518,Moving Violation,710,H,M,20,11/20/2017 15:43,Y,N,N,,,,Verbal Warning,,
752649,Equipment Violation,830,B,M,61,11/20/2017 15:47,N,N,N,,,,Citation,,
752674,Code Violation,520,B,M,45,11/20/2017 15:48,N,N,N,,,,Verbal Warning,,
752880,Moving Violation,310,H,M,49,11/20/2017 15:59,Y,N,N,,,,Citation,,
753039,Equipment Violation,830,H,M,56,11/20/2017 16:00,N,N,N,,,,Citation,,
753068,Moving Violation,Unknown,W,M,34,11/20/2017 16:03,N,N,N,,,,Verbal Warning,,
753181,Moving Violation,930,W,M,36,11/20/2017 16:06,Y,N,N,,,,Citation,,
753438,Equipment Violation,830,H,F,51,11/20/2017 16:13,Y,N,N,,,,Verbal Warning,,
753574,Moving Violation,310,W,F,51,11/20/2017 16:21,Y,N,N,,,,Written Warning,,
753769,Moving Violation,710,W,F,19,11/20/2017 16:30,Y,N,N,,,,Citation,,
753779,Moving Violation,720,B,M,26,11/20/2017 16:31,Y,N,N,,,,Verbal Warning,,
753786,Equipment Violation,820,H,M,32,11/20/2017 16:32,Y,N,N,,,,"Citation, Field Interview",,
753905,Equipment Violation,710,H,M,27,11/20/2017 16:37,Y,N,N,,,,Field Interview,,
754001,Equipment Violation,Unknown,B,M,45,11/20/2017 16:42,Y,N,N,,,,"Field Interview, Verbal Warning",,
754011,Moving Violation,310,W,M,1,11/20/2017 16:43,N,N,N,,,,Citation,,
754196,Moving Violation,710,W,F,44,11/20/2017 16:54,Y,N,N,,,,Citation,,
754238,Equipment Violation,440,B,M,24,11/20/2017 16:57,Y,N,N,,,,Verbal Warning,,
754304,Moving Violation,710,H,M,52,11/20/2017 17:00,Y,N,N,,,,Verbal Warning,,
754358,Moving Violation,930,W,F,40,11/20/2017 17:03,Y,N,N,,,,Citation,,
754386,Equipment Violation,510,H,M,40,11/20/2017 17:05,Y,N,N,,,,Verbal Warning,,
754407,Moving Violation,310,W,F,74,11/20/2017 17:06,Y,N,N,,,,Citation,,
754408,Moving Violation,710,H,F,19,11/20/2017 17:06,Y,N,N,,,,Verbal Warning,,
754477,Equipment Violation,430,W,M,45,11/20/2017 17:08,Y,N,N,,,,Verbal Warning,,
754495,Moving Violation,310,O,M,28,11/20/2017 17:08,Y,N,N,,,,Citation,,
754504,Moving Violation,710,H,F,60,11/20/2017 17:09,N,N,N,,,,Citation,,
754732,Moving Violation,830,H,F,34,11/20/2017 17:19,Y,N,N,,,,"Written Warning, tw",,
754851,Moving Violation,710,H,M,26,11/20/2017 17:25,Y,N,N,,,,Verbal Warning,,
754908,Moving Violation,720,W,M,41,11/20/2017 17:28,Y,N,N,,,,Citation,,
755181,Moving Violation,720,W,M,27,11/20/2017 17:42,N,N,N,,,,Citation,,
755404,Moving Violation,310,W,F,18,11/20/2017 17:54,N,N,N,,,,Citation,,
755565,Moving Violation,720,W,F,27,11/20/2017 18:00,Y,N,N,,,,Citation,,
755595,Moving Violation,310,H,M,33,11/20/2017 18:00,N,N,N,,,,Verbal Warning,,
755621,Equipment Violation,710,H,F,24,11/20/2017 18:02,Y,N,N,,,,Citation,,
756085,Equipment Violation,830,W,M,18,11/20/2017 18:15,Y,N,N,,,,Citation,,
756250,Moving Violation,430,B,F,20,11/20/2017 18:22,Y,N,N,,,,Verbal Warning,,
756315,Equipment Violation,710,H,M,36,11/20/2017 18:00,Y,N,N,,,,"Field Interview, Verbal Warning",,
756363,Equipment Violation,620,V,M,20,11/20/2017 18:25,Y,N,N,,,,Verbal Warning,,
756652,Moving Violation,720,W,F,30,11/20/2017 18:42,Y,N,N,,,,Citation,,
756685,Moving Violation,720,W,M,56,11/20/2017 18:45,Y,N,N,,,,Verbal Warning,,
756726,Equipment Violation,430,H,M,21,11/20/2017 18:49,Y,N,N,,,,Field Interview,,
756981,Moving Violation,Unknown,H,M,26,11/20/2017 19:04,N,N,N,,,,Citation,,
757072,Equipment Violation,830,H,M,26,11/20/2017 19:08,Y,N,N,,,,Field Interview,,
757126,Code Violation,430,B,M,18,11/20/2017 19:11,N,N,N,,,,Citation,,
757138,Equipment Violation,440,H,M,25,11/20/2017 19:12,Y,N,Y,N,N,N,Field Interview,"Vehicle, Driver",Consent Search
757189,Equipment Violation,930,W,M,40,11/20/2017 19:13,Y,N,N,,,,Citation,,
757514,Moving Violation,310,A,F,24,11/20/2017 19:26,Y,N,N,,,,Verbal Warning,,
757527,Equipment Violation,510,H,M,35,11/20/2017 19:33,Y,N,N,,,,Verbal Warning,,
757592,Equipment Violation,720,H,M,22,11/20/2017 19:36,Y,N,N,,,,Verbal Warning,,
757661,Equipment Violation,830,H,M,49,11/20/2017 19:38,Y,N,N,,,,Citation,,
757690,Equipment Violation,810,H,M,38,11/20/2017 19:40,N,N,N,,,,Citation,,
757912,Equipment Violation,710,H,M,35,11/20/2017 19:54,N,N,N,,,,Citation,,
757981,Equipment Violation,440,H,M,18,11/20/2017 19:57,Y,N,N,,,,Verbal Warning,,
758044,Equipment Violation,720,W,M,32,11/20/2017 20:01,Y,N,N,,,,Verbal Warning,,
758045,Moving Violation,310,W,M,51,11/20/2017 20:02,Y,N,N,,,,Verbal Warning,,
758105,Moving Violation,720,H,M,22,11/20/2017 17:55,Y,N,N,,,,Citation,,
758106,Radio Call,610,W,M,31,11/20/2017 20:05,Y,Y,Y,N,Y,N,ARREST,"Vehicle, Driver","Contraband Visible, Search Incident to Arrest, Observed Evidence Related to Criminal Actvity, 4th Waiver Search"
758237,Equipment Violation,830,B,M,52,11/20/2017 20:15,N,N,N,,,,Citation,,
758291,Equipment Violation,440,B,M,19,11/20/2017 20:18,Y,N,Y,N,N,Y,Citation,Vehicle,Inventory Search (prior to impound)
758311,Equipment Violation,310,O,F,40,11/20/2017 20:20,Y,N,N,,,,Written Warning,,
758590,Equipment Violation,610,O,M,19,11/20/2017 20:31,Y,N,N,,,,Citation,,
758599,Equipment Violation,430,B,M,55,11/20/2017 20:31,Y,N,N,,,,Verbal Warning,,
758700,Moving Violation,710,W,M,22,11/20/2017 20:38,Y,N,N,,,,Citation,,
758741,Equipment Violation,610,I,M,41,11/20/2017 20:30,Y,N,N,,,,Verbal Warning,,
758748,Moving Violation,310,A,F,66,11/20/2017 20:39,Y,N,N,,,,Citation,,
758770,Equipment Violation,620,W,M,27,11/20/2017 20:40,Y,N,N,,,,Verbal Warning,,
